test/onnx/test_utility_funs.py		739	no-xpu-ops	YES
test/onnx/test_pytorch_onnx_onnxruntime.py		50388	no-xpu-ops	YES
test/onnx/exporter/test_building.py		8	no-xpu-ops	YES
test/onnx/exporter/test_tensors.py		1	no-xpu-ops	YES
test/onnx/exporter/test_verification.py		6	no-xpu-ops	YES
test/onnx/exporter/test_dynamic_shapes.py		15	no-xpu-ops	YES
test/onnx/exporter/test_core.py		40	no-xpu-ops	YES
test/onnx/exporter/test_capture_strategies.py		4	no-xpu-ops	YES
test/onnx/exporter/test_ir_passes.py		4	no-xpu-ops	YES
test/onnx/exporter/test_hf_models_e2e.py		2	no-xpu-ops	YES
test/onnx/test_lazy_import.py		2	no-xpu-ops	YES
test/onnx/test_fx_type_promotion.py		2	no-xpu-ops	YES
test/onnx/exporter/test_api.py		24	no-xpu-ops	YES
test/onnx/test_onnxscript_runtime.py		2	no-xpu-ops	YES
test/onnx/test_fx_passes.py		2	no-xpu-ops	YES
test/onnx/exporter/test_small_models_e2e.py		37	no-xpu-ops	YES
test/onnx/internal/test_registraion.py		40	no-xpu-ops	YES
test/onnx/ops/test_ops.py		47	no-xpu-ops	YES
test/onnx/test_pytorch_jit_onnx.py		8	no-xpu-ops	YES
test/onnx/test_onnx_opset.py		13	no-xpu-ops	YES
test/onnx/test_symbolic_helper.py		5	no-xpu-ops	YES
test/onnx/torchlib/test_ops.py		14	no-xpu-ops	YES
test/onnx/test_pytorch_onnx_shape_inference.py		26	no-xpu-ops	YES
test/onnx/test_verification.py		12	no-xpu-ops	YES
test/onnx/test_autograd_funs.py		7	no-xpu-ops	YES
test/onnx/test_pytorch_onnx_no_runtime.py		47	no-xpu-ops	YES
test/onnx/test_op_consistency.py		960	no-xpu-ops	YES
test/dynamo/test_activation_checkpointing.py		31	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_unittest/test_assertions.py		35	no-xpu-ops	YES
test/distributed/checkpoint/test_fsdp_tp_checkpoint_conversion.py		1	no-xpu-ops	YES
test/distributed/test_c10d_common.py		27	no-xpu-ops	YES
test/distributed/tensor/test_xla_integration.py		3	no-xpu-ops	YES
test/distributed/_tools/test_runtime_estimator.py		2	no-xpu-ops	YES
test/distributed/checkpoint/_experimental/test_types.py		3	no-xpu-ops	YES
test/distributed/checkpoint/test_format_utils.py		3	no-xpu-ops	YES
test/distributed/_composable/test_composability/test_pp_composability.py		11	no-xpu-ops	YES
test/distributed/_tools/test_fake_collectives.py		1	no-xpu-ops	YES
test/distributed/_composable/test_checkpoint.py		6	no-xpu-ops	YES
test/distributed/checkpoint/test_state_dict_stager.py		10	no-xpu-ops	YES
test/distributed/tensor/experimental/test_register_sharding.py		2	no-xpu-ops	YES
test/distributed/_tools/test_mem_tracker.py		3	no-xpu-ops	YES
test/distributed/checkpoint/fsdp/test_fsdp_dsd.py		6	no-xpu-ops	YES
test/distributed/tensor/parallel/test_tp_style.py		9	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_generator_stop.py		2	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_exception_variations.py		15	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_int_literal.py		6	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_with.py		51	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_contextlib.py		91	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_ordered_dict.py		295	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_itertools.py		139	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_raise.py		37	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_userlist.py		51	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_numeric_tower.py		9	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_baseexception.py		11	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_int.py		46	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_generators.py		43	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_operator.py		106	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_userdict.py		25	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_exceptions.py		102	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_sort.py		21	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_set.py		623	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_sys.py		79	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_iter.py		57	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_bool.py		31	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_cmath.py		33	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_math.py		84	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_dict.py		112	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_list.py		65	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_float.py		50	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_complex.py		35	no-xpu-ops	YES
test/dynamo/cpython/3_13/test_tuple.py		36	no-xpu-ops	YES
test/distributed/checkpoint/test_consolidate_hf_safetensors.py		2	no-xpu-ops	YES
test/distributed/pipelining/test_transformer.py		2	no-xpu-ops	YES
test/distributed/tensor/test_dtensor_ops.py		670	no-xpu-ops	YES
test/distributed/test_nvshmem_triton.py		11	no-xpu-ops	YES
test/distributed/pipelining/test_backward.py		8	no-xpu-ops	YES
test/distributed/checkpoint/_experimental/test_barriers.py		2	no-xpu-ops	YES
test/distributed/_tools/test_sac_estimator.py		2	no-xpu-ops	YES
test/distributed/pipelining/test_pipe.py		3	no-xpu-ops	YES
test/distributed/test_compute_comm_reordering.py		8	no-xpu-ops	YES
test/test_jit_fuser_legacy.py		50	no-xpu-ops	YES
test/inductor/test_multi_kernel.py	19	19	no-xpu-ops	No
test/inductor/test_move_constructors_to_cuda.py		7	no-xpu-ops	YES
test/inductor/test_aot_inductor_package.py	80	80	no-xpu-ops	No
test/dynamo/test_list.py	39		no-xpu-ops	No
test/dynamo/test_sets.py	124		no-xpu-ops	No
test/torch_np/test_indexing.py	5		no-xpu-ops	No
test/typing/test_python_operators.py	318		no-xpu-ops	No
test/inductor/test_loop_ordering.py	44		no-xpu-ops	No
test/inductor/test_memory_planning.py	3		no-xpu-ops	No
test/inductor/test_xpu_basic.py	4		no-xpu-ops	No
test/xpu/test_fusion.py	4		no-xpu-ops	No
test/dynamo/test_fx_graph_runnable.py	13		no-xpu-ops	No
test/inductor/test_fxir_backend.py	25		no-xpu-ops	No
test/test_accelerator.py	10		no-xpu-ops	No
test/export/test_upgrader.py	6		no-xpu-ops	No
test/inductor/test_inplacing_pass.py	22		no-xpu-ops	No
test/xpu/test_gemm.py	69		no-xpu-ops	No
test/dynamo/test_fake_distributed.py	1		no-xpu-ops	No
test/inductor/test_max_autotune.py	132		no-xpu-ops	No
test/xpu/test_conv.py	68		no-xpu-ops	No
test/inductor/test_padding.py	31		no-xpu-ops	No
test/inductor/test_dependencies.py	5		no-xpu-ops	No
test/inductor/test_quantization.py	2		no-xpu-ops	No
test/inductor/test_scatter_optimization.py	8		no-xpu-ops	No
test/inductor/test_smoke.py	3		no-xpu-ops	No
test/inductor/test_split_cat_fx_passes.py	11		no-xpu-ops	No
test/inductor/test_select_algorithm.py	20		no-xpu-ops	No
test/test_xpu.py	69		no-xpu-ops	No
